TicketType,TrainType,StationNo,StationName,TransactionDate,Enter,Exit
一般,捷運,R22,青埔站,20210622 19:30:00,1,1
一般,捷運,R22,青埔站,20210622 19:45:00,1,7
一般,捷運,R22,青埔站,20210622 20:00:00,1,5
一般,捷運,R22,青埔站,20210622 20:15:00,2,0
一般,捷運,R22,青埔站,20210622 20:30:00,0,5
一般,捷運,R22,青埔站,20210622 20:45:00,0,2
一般,捷運,R22,青埔站,20210622 21:00:00,0,4
一般,捷運,R22,青埔站,20210622 21:30:00,0,5
一般,捷運,R22,青埔站,20210622 21:45:00,1,2
一般,捷運,R22,青埔站,20210622 22:00:00,1,4
一般,捷運,R22,青埔站,20210622 22:15:00,1,0
一般,捷運,R22,青埔站,20210622 22:45:00,2,3
一般,捷運,R22,青埔站,20210622 23:15:00,0,1
一般,捷運,R22,青埔站,20210622 23:45:00,0,1
一般,捷運,R21,都會公園站,20210622 05:45:00,5,0
一般,捷運,R21,都會公園站,20210622 06:00:00,14,0
一般,捷運,R21,都會公園站,20210622 06:15:00,15,5
一般,捷運,R21,都會公園站,20210622 06:30:00,15,10
一般,捷運,R21,都會公園站,20210622 06:45:00,28,4
一般,捷運,R21,都會公園站,20210622 07:00:00,34,7
一般,捷運,R21,都會公園站,20210622 07:15:00,39,21
一般,捷運,R21,都會公園站,20210622 07:30:00,53,27
一般,捷運,R21,都會公園站,20210622 07:45:00,42,32
一般,捷運,R21,都會公園站,20210622 08:00:00,36,21
一般,捷運,R21,都會公園站,20210622 08:15:00,19,8
一般,捷運,R21,都會公園站,20210622 08:30:00,14,6
一般,捷運,R21,都會公園站,20210622 08:45:00,9,2
一般,捷運,R21,都會公園站,20210622 09:00:00,12,6
一般,捷運,R21,都會公園站,20210622 09:15:00,9,2
一般,捷運,R21,都會公園站,20210622 09:30:00,7,6
一般,捷運,R21,都會公園站,20210622 09:45:00,9,5
一般,捷運,R21,都會公園站,20210622 10:00:00,7,3
一般,捷運,R21,都會公園站,20210622 10:15:00,13,3
一般,捷運,R21,都會公園站,20210622 10:30:00,7,3
一般,捷運,R21,都會公園站,20210622 10:45:00,12,2
一般,捷運,R21,都會公園站,20210622 11:00:00,7,3
一般,捷運,R21,都會公園站,20210622 11:15:00,8,5
一般,捷運,R21,都會公園站,20210622 11:30:00,7,3
一般,捷運,R21,都會公園站,20210622 11:45:00,7,4
一般,捷運,R21,都會公園站,20210622 12:00:00,4,7
一般,捷運,R21,都會公園站,20210622 12:15:00,1,1
一般,捷運,R21,都會公園站,20210622 12:30:00,7,9
一般,捷運,R21,都會公園站,20210622 12:45:00,4,2
一般,捷運,R21,都會公園站,20210622 13:00:00,8,5
一般,捷運,R21,都會公園站,20210622 13:15:00,5,3
一般,捷運,R21,都會公園站,20210622 13:30:00,10,3
一般,捷運,R21,都會公園站,20210622 13:45:00,5,3
一般,捷運,R21,都會公園站,20210622 14:00:00,6,4
一般,捷運,R21,都會公園站,20210622 14:15:00,5,0
一般,捷運,R21,都會公園站,20210622 14:30:00,6,3
一般,捷運,R21,都會公園站,20210622 14:45:00,6,4
一般,捷運,R21,都會公園站,20210622 15:00:00,2,4
一般,捷運,R21,都會公園站,20210622 15:15:00,4,1
一般,捷運,R21,都會公園站,20210622 15:30:00,2,5
一般,捷運,R21,都會公園站,20210622 15:45:00,6,6
一般,捷運,R21,都會公園站,20210622 16:00:00,4,9
一般,捷運,R21,都會公園站,20210622 16:15:00,8,6
一般,捷運,R21,都會公園站,20210622 16:30:00,7,18
一般,捷運,R21,都會公園站,20210622 16:45:00,13,7
一般,捷運,R21,都會公園站,20210622 17:00:00,31,9
一般,捷運,R21,都會公園站,20210622 17:15:00,27,18
一般,捷運,R21,都會公園站,20210622 17:30:00,32,26
一般,捷運,R21,都會公園站,20210622 17:45:00,24,33
一般,捷運,R21,都會公園站,20210622 18:00:00,16,39
一般,捷運,R21,都會公園站,20210622 18:15:00,14,28
一般,捷運,R21,都會公園站,20210622 18:30:00,9,35
一般,捷運,R21,都會公園站,20210622 18:45:00,9,37
一般,捷運,R21,都會公園站,20210622 19:00:00,11,20
一般,捷運,R21,都會公園站,20210622 19:15:00,3,23
一般,捷運,R21,都會公園站,20210622 19:30:00,2,14
一般,捷運,R21,都會公園站,20210622 19:45:00,1,20
一般,捷運,R21,都會公園站,20210622 20:00:00,6,15
一般,捷運,R21,都會公園站,20210622 20:15:00,0,15
一般,捷運,R21,都會公園站,20210622 20:30:00,1,14
一般,捷運,R21,都會公園站,20210622 20:45:00,1,19
一般,捷運,R21,都會公園站,20210622 21:00:00,1,13
一般,捷運,R21,都會公園站,20210622 21:15:00,4,14
一般,捷運,R21,都會公園站,20210622 21:30:00,8,5
一般,捷運,R21,都會公園站,20210622 21:45:00,1,12
一般,捷運,R21,都會公園站,20210622 22:00:00,3,3
一般,捷運,R21,都會公園站,20210622 22:15:00,1,4
一般,捷運,R21,都會公園站,20210622 22:30:00,3,7
一般,捷運,R21,都會公園站,20210622 22:45:00,1,2
一般,捷運,R21,都會公園站,20210622 23:00:00,5,4
一般,捷運,R21,都會公園站,20210622 23:15:00,2,2
一般,捷運,R21,都會公園站,20210622 23:30:00,0,1
一般,捷運,R21,都會公園站,20210622 23:45:00,0,3
一般,捷運,R20,後勁站,20210622 05:45:00,2,0
一般,捷運,R20,後勁站,20210622 06:00:00,6,0
一般,捷運,R20,後勁站,20210622 06:15:00,6,0
一般,捷運,R20,後勁站,20210622 06:30:00,5,8
一般,捷運,R20,後勁站,20210622 06:45:00,7,1
一般,捷運,R20,後勁站,20210622 07:00:00,10,9
一般,捷運,R20,後勁站,20210622 07:15:00,12,6
一般,捷運,R20,後勁站,20210622 07:30:00,12,9
一般,捷運,R20,後勁站,20210622 07:45:00,14,14
一般,捷運,R20,後勁站,20210622 08:00:00,14,6
一般,捷運,R20,後勁站,20210622 08:15:00,10,5
一般,捷運,R20,後勁站,20210622 08:30:00,3,6
一般,捷運,R20,後勁站,20210622 08:45:00,4,4
一般,捷運,R20,後勁站,20210622 09:00:00,2,2
一般,捷運,R20,後勁站,20210622 09:15:00,1,0
一般,捷運,R20,後勁站,20210622 09:30:00,3,4
一般,捷運,R20,後勁站,20210622 09:45:00,4,0
一般,捷運,R20,後勁站,20210622 10:00:00,5,3
一般,捷運,R20,後勁站,20210622 10:15:00,4,3
一般,捷運,R20,後勁站,20210622 10:30:00,5,2
一般,捷運,R20,後勁站,20210622 10:45:00,6,5
一般,捷運,R20,後勁站,20210622 11:00:00,4,1
一般,捷運,R20,後勁站,20210622 11:15:00,1,2
一般,捷運,R20,後勁站,20210622 11:30:00,2,0
一般,捷運,R20,後勁站,20210622 11:45:00,4,0
一般,捷運,R20,後勁站,20210622 12:00:00,2,1
一般,捷運,R20,後勁站,20210622 12:15:00,3,2
一般,捷運,R20,後勁站,20210622 12:30:00,3,1
一般,捷運,R20,後勁站,20210622 12:45:00,3,1
一般,捷運,R20,後勁站,20210622 13:00:00,3,5
一般,捷運,R20,後勁站,20210622 13:15:00,4,3
一般,捷運,R20,後勁站,20210622 13:30:00,2,0
一般,捷運,R20,後勁站,20210622 13:45:00,0,3
一般,捷運,R20,後勁站,20210622 14:00:00,0,2
一般,捷運,R20,後勁站,20210622 14:15:00,3,2
一般,捷運,R20,後勁站,20210622 14:30:00,2,1
一般,捷運,R20,後勁站,20210622 14:45:00,0,1
一般,捷運,R20,後勁站,20210622 15:00:00,3,0
一般,捷運,R20,後勁站,20210622 15:15:00,1,2
一般,捷運,R20,後勁站,20210622 15:30:00,4,0
一般,捷運,R20,後勁站,20210622 15:45:00,2,1
一般,捷運,R20,後勁站,20210622 16:00:00,7,4
一般,捷運,R20,後勁站,20210622 16:15:00,2,4
一般,捷運,R20,後勁站,20210622 16:30:00,8,5
一般,捷運,R20,後勁站,20210622 16:45:00,5,6
一般,捷運,R20,後勁站,20210622 17:00:00,10,1
一般,捷運,R20,後勁站,20210622 17:15:00,5,3
一般,捷運,R20,後勁站,20210622 17:30:00,13,12
一般,捷運,R20,後勁站,20210622 17:45:00,9,7
一般,捷運,R20,後勁站,20210622 18:00:00,7,11
一般,捷運,R20,後勁站,20210622 18:15:00,3,15
一般,捷運,R20,後勁站,20210622 18:30:00,3,9
一般,捷運,R20,後勁站,20210622 18:45:00,5,8
一般,捷運,R20,後勁站,20210622 19:00:00,2,7
一般,捷運,R20,後勁站,20210622 19:15:00,7,8
一般,捷運,R20,後勁站,20210622 19:30:00,1,5
一般,捷運,R20,後勁站,20210622 19:45:00,3,4
一般,捷運,R20,後勁站,20210622 20:00:00,2,4
一般,捷運,R20,後勁站,20210622 20:15:00,2,4
一般,捷運,R20,後勁站,20210622 20:30:00,1,3
一般,捷運,R20,後勁站,20210622 20:45:00,0,9
一般,捷運,R20,後勁站,20210622 21:15:00,1,2
一般,捷運,R20,後勁站,20210622 21:30:00,2,2
一般,捷運,R20,後勁站,20210622 21:45:00,1,6
一般,捷運,R20,後勁站,20210622 22:00:00,2,1
一般,捷運,R20,後勁站,20210622 22:15:00,1,2
一般,捷運,R20,後勁站,20210622 22:30:00,4,1
一般,捷運,R20,後勁站,20210622 22:45:00,1,1
一般,捷運,R20,後勁站,20210622 23:00:00,0,1
一般,捷運,R20,後勁站,20210622 23:15:00,0,1
一般,捷運,R20,後勁站,20210622 23:30:00,0,3
一般,捷運,R19,楠梓加工區站,20210622 05:30:00,6,0
一般,捷運,R19,楠梓加工區站,20210622 05:45:00,9,0
一般,捷運,R19,楠梓加工區站,20210622 06:00:00,7,0
一般,捷運,R19,楠梓加工區站,20210622 06:15:00,13,10
一般,捷運,R19,楠梓加工區站,20210622 06:30:00,21,59
一般,捷運,R19,楠梓加工區站,20210622 06:45:00,21,79
一般,捷運,R19,楠梓加工區站,20210622 07:00:00,27,129
一般,捷運,R19,楠梓加工區站,20210622 07:15:00,44,113
一般,捷運,R19,楠梓加工區站,20210622 07:30:00,45,172
一般,捷運,R19,楠梓加工區站,20210622 07:45:00,79,194
一般,捷運,R19,楠梓加工區站,20210622 08:00:00,47,117
一般,捷運,R19,楠梓加工區站,20210622 08:15:00,21,100
一般,捷運,R19,楠梓加工區站,20210622 08:30:00,9,40
一般,捷運,R19,楠梓加工區站,20210622 08:45:00,13,23
一般,捷運,R19,楠梓加工區站,20210622 09:00:00,9,14
一般,捷運,R19,楠梓加工區站,20210622 09:15:00,10,10
一般,捷運,R19,楠梓加工區站,20210622 09:30:00,10,6
一般,捷運,R19,楠梓加工區站,20210622 09:45:00,2,4
一般,捷運,R19,楠梓加工區站,20210622 10:00:00,4,3
一般,捷運,R19,楠梓加工區站,20210622 10:15:00,8,8
一般,捷運,R19,楠梓加工區站,20210622 10:30:00,4,6
一般,捷運,R19,楠梓加工區站,20210622 10:45:00,5,16
一般,捷運,R19,楠梓加工區站,20210622 11:00:00,6,3
一般,捷運,R19,楠梓加工區站,20210622 11:15:00,4,5
一般,捷運,R19,楠梓加工區站,20210622 11:30:00,4,2
一般,捷運,R19,楠梓加工區站,20210622 11:45:00,5,3
一般,捷運,R19,楠梓加工區站,20210622 12:00:00,9,2
一般,捷運,R19,楠梓加工區站,20210622 12:15:00,8,4
一般,捷運,R19,楠梓加工區站,20210622 12:30:00,6,4
一般,捷運,R19,楠梓加工區站,20210622 12:45:00,5,11
一般,捷運,R19,楠梓加工區站,20210622 13:00:00,4,1
一般,捷運,R19,楠梓加工區站,20210622 13:15:00,4,5
一般,捷運,R19,楠梓加工區站,20210622 13:30:00,3,8
一般,捷運,R19,楠梓加工區站,20210622 13:45:00,3,5
一般,捷運,R19,楠梓加工區站,20210622 14:00:00,4,4
一般,捷運,R19,楠梓加工區站,20210622 14:15:00,0,6
一般,捷運,R19,楠梓加工區站,20210622 14:30:00,8,7
一般,捷運,R19,楠梓加工區站,20210622 14:45:00,3,6
一般,捷運,R19,楠梓加工區站,20210622 15:00:00,5,3
一般,捷運,R19,楠梓加工區站,20210622 15:15:00,9,10
一般,捷運,R19,楠梓加工區站,20210622 15:30:00,15,3
一般,捷運,R19,楠梓加工區站,20210622 15:45:00,6,10
一般,捷運,R19,楠梓加工區站,20210622 16:00:00,10,1
一般,捷運,R19,楠梓加工區站,20210622 16:15:00,15,10
一般,捷運,R19,楠梓加工區站,20210622 16:30:00,21,2
一般,捷運,R19,楠梓加工區站,20210622 16:45:00,18,2
一般,捷運,R19,楠梓加工區站,20210622 17:00:00,65,9
一般,捷運,R19,楠梓加工區站,20210622 17:15:00,118,20
一般,捷運,R19,楠梓加工區站,20210622 17:30:00,102,23
一般,捷運,R19,楠梓加工區站,20210622 17:45:00,98,29
一般,捷運,R19,楠梓加工區站,20210622 18:00:00,70,41
一般,捷運,R19,楠梓加工區站,20210622 18:15:00,63,35
一般,捷運,R19,楠梓加工區站,20210622 18:30:00,49,40
一般,捷運,R19,楠梓加工區站,20210622 18:45:00,46,75
一般,捷運,R19,楠梓加工區站,20210622 19:00:00,46,44
一般,捷運,R19,楠梓加工區站,20210622 19:15:00,71,40
一般,捷運,R19,楠梓加工區站,20210622 19:30:00,59,13
一般,捷運,R19,楠梓加工區站,20210622 19:45:00,126,11
一般,捷運,R19,楠梓加工區站,20210622 20:00:00,51,8
一般,捷運,R19,楠梓加工區站,20210622 20:15:00,20,9
一般,捷運,R19,楠梓加工區站,20210622 20:30:00,16,8
一般,捷運,R19,楠梓加工區站,20210622 20:45:00,9,10
一般,捷運,R19,楠梓加工區站,20210622 21:00:00,7,3
一般,捷運,R19,楠梓加工區站,20210622 21:15:00,2,11
一般,捷運,R19,楠梓加工區站,20210622 21:30:00,6,0
一般,捷運,R19,楠梓加工區站,20210622 21:45:00,6,4
一般,捷運,R19,楠梓加工區站,20210622 22:00:00,2,4
一般,捷運,R19,楠梓加工區站,20210622 22:15:00,8,6
一般,捷運,R19,楠梓加工區站,20210622 22:30:00,2,5
一般,捷運,R19,楠梓加工區站,20210622 22:45:00,2,13
一般,捷運,R19,楠梓加工區站,20210622 23:00:00,0,2
一般,捷運,R19,楠梓加工區站,20210622 23:15:00,0,4
一般,捷運,R19,楠梓加工區站,20210622 23:30:00,1,2
一般,捷運,R18,油廠國小站,20210622 05:30:00,2,0
一般,捷運,R18,油廠國小站,20210622 05:45:00,6,0
一般,捷運,R18,油廠國小站,20210622 06:00:00,11,0
一般,捷運,R18,油廠國小站,20210622 06:15:00,18,5
一般,捷運,R18,油廠國小站,20210622 06:30:00,21,6
一般,捷運,R18,油廠國小站,20210622 06:45:00,23,7
一般,捷運,R18,油廠國小站,20210622 07:00:00,24,16
一般,捷運,R18,油廠國小站,20210622 07:15:00,31,18
一般,捷運,R18,油廠國小站,20210622 07:30:00,35,57
一般,捷運,R18,油廠國小站,20210622 07:45:00,50,36
一般,捷運,R18,油廠國小站,20210622 08:00:00,30,19
一般,捷運,R18,油廠國小站,20210622 08:15:00,21,15
一般,捷運,R18,油廠國小站,20210622 08:30:00,8,14
一般,捷運,R18,油廠國小站,20210622 08:45:00,10,5
一般,捷運,R18,油廠國小站,20210622 09:00:00,10,1
一般,捷運,R18,油廠國小站,20210622 09:15:00,9,9
一般,捷運,R18,油廠國小站,20210622 09:30:00,4,8
一般,捷運,R18,油廠國小站,20210622 09:45:00,13,2
一般,捷運,R18,油廠國小站,20210622 10:00:00,9,4
一般,捷運,R18,油廠國小站,20210622 10:15:00,10,3
一般,捷運,R18,油廠國小站,20210622 10:30:00,4,2
一般,捷運,R18,油廠國小站,20210622 10:45:00,8,5
一般,捷運,R18,油廠國小站,20210622 11:00:00,9,4
一般,捷運,R18,油廠國小站,20210622 11:15:00,0,7
一般,捷運,R18,油廠國小站,20210622 11:30:00,3,1
一般,捷運,R18,油廠國小站,20210622 11:45:00,4,7
一般,捷運,R18,油廠國小站,20210622 12:00:00,6,2
一般,捷運,R18,油廠國小站,20210622 12:15:00,3,2
一般,捷運,R18,油廠國小站,20210622 12:30:00,4,4
一般,捷運,R18,油廠國小站,20210622 12:45:00,8,8
一般,捷運,R18,油廠國小站,20210622 13:00:00,4,3
一般,捷運,R18,油廠國小站,20210622 13:15:00,6,2
一般,捷運,R18,油廠國小站,20210622 13:30:00,5,3
一般,捷運,R18,油廠國小站,20210622 13:45:00,4,4
一般,捷運,R18,油廠國小站,20210622 14:00:00,2,2
一般,捷運,R18,油廠國小站,20210622 14:15:00,2,3
一般,捷運,R18,油廠國小站,20210622 14:30:00,4,4
一般,捷運,R18,油廠國小站,20210622 14:45:00,7,5
一般,捷運,R18,油廠國小站,20210622 15:00:00,2,2
一般,捷運,R18,油廠國小站,20210622 15:15:00,7,5
一般,捷運,R18,油廠國小站,20210622 15:30:00,2,4
一般,捷運,R18,油廠國小站,20210622 15:45:00,8,9
一般,捷運,R18,油廠國小站,20210622 16:00:00,1,2
一般,捷運,R18,油廠國小站,20210622 16:15:00,9,6
一般,捷運,R18,油廠國小站,20210622 16:30:00,4,5
一般,捷運,R18,油廠國小站,20210622 16:45:00,7,7
一般,捷運,R18,油廠國小站,20210622 17:00:00,11,6
一般,捷運,R18,油廠國小站,20210622 17:15:00,25,23
一般,捷運,R18,油廠國小站,20210622 17:30:00,26,26
一般,捷運,R18,油廠國小站,20210622 17:45:00,22,37
一般,捷運,R18,油廠國小站,20210622 18:00:00,16,35
一般,捷運,R18,油廠國小站,20210622 18:15:00,23,34
一般,捷運,R18,油廠國小站,20210622 18:30:00,10,46
一般,捷運,R18,油廠國小站,20210622 18:45:00,12,27
一般,捷運,R18,油廠國小站,20210622 19:00:00,9,18
一般,捷運,R18,油廠國小站,20210622 19:15:00,15,26
一般,捷運,R18,油廠國小站,20210622 19:30:00,7,10
一般,捷運,R18,油廠國小站,20210622 19:45:00,17,18
一般,捷運,R18,油廠國小站,20210622 20:00:00,13,8
一般,捷運,R18,油廠國小站,20210622 20:15:00,3,9
一般,捷運,R18,油廠國小站,20210622 20:30:00,4,12
一般,捷運,R18,油廠國小站,20210622 20:45:00,4,7
一般,捷運,R18,油廠國小站,20210622 21:00:00,1,12
一般,捷運,R18,油廠國小站,20210622 21:15:00,2,0
一般,捷運,R18,油廠國小站,20210622 21:30:00,2,4
一般,捷運,R18,油廠國小站,20210622 21:45:00,6,2
一般,捷運,R18,油廠國小站,20210622 22:00:00,1,6
一般,捷運,R18,油廠國小站,20210622 22:15:00,2,8
一般,捷運,R18,油廠國小站,20210622 22:30:00,2,4
一般,捷運,R18,油廠國小站,20210622 22:45:00,1,2
一般,捷運,R18,油廠國小站,20210622 23:00:00,1,3
一般,捷運,R18,油廠國小站,20210622 23:15:00,0,2
一般,捷運,R17,世運站,20210622 05:15:00,1,0
一般,捷運,R17,世運站,20210622 05:30:00,1,0
一般,捷運,R17,世運站,20210622 05:45:00,2,0
一般,捷運,R17,世運站,20210622 06:00:00,3,1
一般,捷運,R17,世運站,20210622 06:15:00,6,6
一般,捷運,R17,世運站,20210622 06:30:00,4,5
一般,捷運,R17,世運站,20210622 06:45:00,7,5
一般,捷運,R17,世運站,20210622 07:00:00,6,10
一般,捷運,R17,世運站,20210622 07:15:00,16,16
一般,捷運,R17,世運站,20210622 07:30:00,19,21
一般,捷運,R17,世運站,20210622 07:45:00,10,20
一般,捷運,R17,世運站,20210622 08:00:00,16,14
一般,捷運,R17,世運站,20210622 08:15:00,5,6
一般,捷運,R17,世運站,20210622 08:30:00,4,3
一般,捷運,R17,世運站,20210622 08:45:00,3,1
一般,捷運,R17,世運站,20210622 09:00:00,1,6
一般,捷運,R17,世運站,20210622 09:15:00,2,2
一般,捷運,R17,世運站,20210622 09:30:00,4,5
一般,捷運,R17,世運站,20210622 09:45:00,3,2
一般,捷運,R17,世運站,20210622 10:00:00,2,2
一般,捷運,R17,世運站,20210622 10:15:00,6,2
一般,捷運,R17,世運站,20210622 10:30:00,6,0
一般,捷運,R17,世運站,20210622 10:45:00,4,1
一般,捷運,R17,世運站,20210622 11:00:00,7,3
一般,捷運,R17,世運站,20210622 11:15:00,4,1
一般,捷運,R17,世運站,20210622 11:30:00,2,2
一般,捷運,R17,世運站,20210622 12:00:00,1,0
一般,捷運,R17,世運站,20210622 12:15:00,2,2
一般,捷運,R17,世運站,20210622 12:30:00,1,5
一般,捷運,R17,世運站,20210622 12:45:00,3,1
一般,捷運,R17,世運站,20210622 13:00:00,3,1
一般,捷運,R17,世運站,20210622 13:15:00,0,1
一般,捷運,R17,世運站,20210622 13:30:00,3,3
一般,捷運,R17,世運站,20210622 13:45:00,3,2
一般,捷運,R17,世運站,20210622 14:00:00,0,2
一般,捷運,R17,世運站,20210622 14:15:00,2,0
一般,捷運,R17,世運站,20210622 14:30:00,4,6
一般,捷運,R17,世運站,20210622 14:45:00,2,2
一般,捷運,R17,世運站,20210622 15:00:00,5,3
一般,捷運,R17,世運站,20210622 15:15:00,3,1
一般,捷運,R17,世運站,20210622 15:30:00,3,2
一般,捷運,R17,世運站,20210622 15:45:00,3,1
一般,捷運,R17,世運站,20210622 16:00:00,2,3
一般,捷運,R17,世運站,20210622 16:15:00,5,1
一般,捷運,R17,世運站,20210622 16:30:00,12,2
一般,捷運,R17,世運站,20210622 16:45:00,12,1
一般,捷運,R17,世運站,20210622 17:00:00,25,0
一般,捷運,R17,世運站,20210622 17:15:00,23,6
一般,捷運,R17,世運站,20210622 17:30:00,13,8
一般,捷運,R17,世運站,20210622 17:45:00,10,9
一般,捷運,R17,世運站,20210622 18:00:00,8,12
一般,捷運,R17,世運站,20210622 18:15:00,3,14
一般,捷運,R17,世運站,20210622 18:30:00,2,11
一般,捷運,R17,世運站,20210622 18:45:00,4,7
一般,捷運,R17,世運站,20210622 19:00:00,3,6
一般,捷運,R17,世運站,20210622 19:15:00,4,3
一般,捷運,R17,世運站,20210622 19:30:00,1,4
一般,捷運,R17,世運站,20210622 19:45:00,1,5
一般,捷運,R17,世運站,20210622 20:00:00,0,5
一般,捷運,R17,世運站,20210622 20:15:00,0,2
一般,捷運,R17,世運站,20210622 20:30:00,1,7
一般,捷運,R17,世運站,20210622 21:00:00,2,8
一般,捷運,R17,世運站,20210622 21:15:00,0,4
一般,捷運,R17,世運站,20210622 21:30:00,1,1
一般,捷運,R17,世運站,20210622 22:00:00,0,1
一般,捷運,R17,世運站,20210622 22:15:00,1,1
一般,捷運,R17,世運站,20210622 22:30:00,1,0
一般,捷運,R17,世運站,20210622 23:15:00,0,1
一般,捷運,R17,世運站,20210622 23:30:00,0,1
